customer_id,first_name,customer_segment,district_location,join_date
13814,Hridoy Mondal,Regular,Chittagong,2022-01-13
15766,Miss Paul Chowdhury,New,Dhaka,2020-08-03
15720,Deborah White,New,UAE,2021-03-04
41308,Stephen Lewis,Corporate,Chittagong,2021-02-18
45963,Khairul Anwar,Regular,Dhaka,2021-05-11
46446,Sumaiya Majumder,Regular,Dhaka,2021-11-04
18460,Opu Arif Islam,Regular,Khulna,2021-01-11
4425,Tahira Khatun,Regular,Dhaka,2022-06-20
4699,Ashna Roy,Regular,Chittagong,2020-08-18
34735,Lamia Noyon Bibi,Regular,Khulna,2020-01-28
4956,Chy Nasir,New,Dhaka,2021-02-21
40176,Michelle Jackson,Regular,Rajshahi,2020-07-02
16021,Salma Begum,Regular,Dhaka,2023-05-30
8995,Zakia Sen Banerjee,Regular,Chittagong,2020-10-20
41840,Patricia Adams,Corporate,UK,2021-08-21
38272,Raju Akter Ahmed,Regular,Dhaka,2021-12-26
25125,Zubair Ahmed,Premium,Sylhet,2020-07-15
13565,Rony Haider,Regular,Dhaka,2020-05-19
16963,Anna Pillai,Regular,Canada,2023-05-10
16564,Mithu Mridha,Regular,Chittagong,2021-09-09
5139,Dewan Barman,New,Dhaka,2020-12-05
27368,Rehana Gazi,New,Rajshahi,2021-03-29
27697,Rifat Shimul Sikder,Regular,Dhaka,2021-06-30
39737,Rakib Das,Regular,Chittagong,2020-03-17
39280,Dulal Siddique,Regular,Chittagong,2020-04-27
11828,Keya Parvin,Premium,Chittagong,2021-01-29
14414,Melissa Iyer,Regular,Canada,2021-03-12
49198,Rifat Chatterjee,Regular,Dhaka,2021-07-05
39294,Meher Hossain,Regular,Dhaka,2021-02-24
4762,Dilara Sultana,Regular,Rajshahi,2020-09-01
14072,Karen Mehta,New,USA,2021-09-21
25655,Rehana Bepari,New,Rangpur,2023-07-07
40717,Sadia Khondokar Paul,New,Sylhet,2023-04-02
35927,Dilruba Majumder,New,Khulna,2023-01-11
40368,Rukaiya Khanam,New,Germany,2021-12-08
8930,Arif Nasir Chowdhury,Regular,Barisal,2020-09-01
31428,Jashim Khondokar Alam,Regular,Dhaka,2022-05-10
17809,Momtaz Sajid Khan,New,Dhaka,2022-05-22
21078,Roksana Ali,Regular,Dhaka,2020-02-14
15114,Manoj Hernandez,Regular,Australia,2020-09-25
6240,Liton Rafiq,Regular,Dhaka,2020-01-02
1087,Golam Bhowmik,Regular,Khulna,2022-08-13
38811,Nargis Nahar,Regular,Rangpur,2022-12-15
34100,Tanvir Hanif Sultana,Corporate,Chittagong,2020-05-16
31244,Nayem Saif,New,Dhaka,2020-01-19
47177,Ayesha Naim Roy,Regular,Sylhet,2022-05-23
136,Alif Mojumder,Regular,Dhaka,2020-09-29
6574,Babor Guha,New,Chittagong,2020-12-05
2551,Minara Sultana,Regular,Rajshahi,2021-04-10
4197,Usaim Dey,Regular,Dhaka,2022-03-25
28948,Abdul Mokles Debnath,Premium,Rajshahi,2020-02-28
18878,Noyon Chatterjee,New,Dhaka,2023-07-11
32421,Syed Barman,Regular,Khulna,2020-10-12
7452,Murshida Khatun,Regular,Dhaka,2022-09-09
10667,Mithu Sheikh,New,Rangpur,2020-06-15
32668,Rintu Bepari Hasan,New,Dhaka,2022-04-14
18469,Shimul Sarker Haque,Regular,Chittagong,2022-06-29
24764,Mahfuza Raju Gazi,Regular,Chittagong,2021-11-12
9536,Mitu Rubel Dewan,New,Khulna,2021-03-30
24235,Noyon Nahar,Regular,Rajshahi,2021-02-01
37561,Naima Mia,Regular,Sylhet,2021-09-23
14917,Faruk Dewan,Premium,Barisal,2022-03-25
10452,Firoza Miah,Regular,Rajshahi,2022-12-17
8130,Samina Chowdhury,Regular,Chittagong,2022-11-11
48226,Rina Sultana,Regular,Dhaka,2020-08-28
20580,Sadek Mridha,New,Dhaka,2023-06-15
5009,Emon Ashraf,Regular,Dhaka,2023-11-07
17821,Lamia Biswas Hossain,Regular,Dhaka,2021-04-18
12607,John Wright,New,India,2020-08-13
11733,Alexander Jones,Regular,UK,2021-02-26
28251,Vishal Shams,Regular,Rajshahi,2023-07-04
18979,Raju Rahman Chakraborty,Regular,Dhaka,2020-11-09
19206,Nusrat Karim,Corporate,Dhaka,2021-04-22
30391,Kalyani Begum,Regular,Singapore,2023-11-30
21258,Faruk Sheikh,Regular,Chittagong,2021-01-02
2041,Babar Bhuiyan,Premium,Dhaka,2021-05-21
6764,Mokhles Tareq,New,Dhaka,2020-02-07
29228,Sajid Chakraborty,Regular,Khulna,2023-04-13
14042,Momtaz Miah,Regular,Dhaka,2020-10-01
461,Bushra Kabir,Regular,Rangpur,2023-07-31
30377,Bijoy Parvin,Regular,Dhaka,2021-03-26
20092,Scott Gupta,New,USA,2020-11-03
30261,Rashida Haque,Regular,Dhaka,2022-10-01
48357,Justin Nelson,Regular,Dhaka,2020-12-30
25104,Sanju Hasan,Corporate,Singapore,2020-10-09
24072,Firoza Ali,Regular,Chittagong,2021-10-26
17160,Afroza Majumder,Corporate,Khulna,2022-09-29
3540,Afroza Roy,Regular,Dhaka,2021-02-05
40736,Amit Davis,Corporate,Sylhet,2021-07-25
12124,Thomas Thomas,Regular,France,2022-09-24
21285,Liton Rani,New,Chittagong,2022-06-10
8463,Sultana Akter,Regular,Khulna,2020-09-24
40984,Scott Smith,Regular,Chittagong,2022-07-18
17533,Shiblu Tanvir Nahar,Regular,Dhaka,2020-12-11
9882,Shabnam Patwary,New,Dhaka,2021-02-25
43167,Noyon Bhuiyan,New,Dhaka,2022-12-06
2625,Ambia Chatterjee,Regular,Dhaka,2021-08-24
37526,Rina Bibi Rani,New,Dhaka,2021-11-05
43958,Sheikh Abu Biswas,Regular,Sylhet,2021-06-07
3119,Parag Barman,Regular,Chittagong,2020-04-12
33070,Razia Khatun Bibi,Regular,Rajshahi,2021-08-30
46007,Tanzina Paul,Regular,Dhaka,2023-03-09
6166,Sinthia Khanam,Regular,Chittagong,2022-08-27
31486,Sanju Bibi Basak,New,Dhaka,2020-04-09
29296,Taslima Uddin Debnath,New,Chittagong,2021-10-08
26339,Nurjahan Ferdous Sarker,New,Dhaka,2023-01-24
9507,Zahir Sen Majumder,New,Dhaka,2020-02-08
17221,Kimberly Harris,New,Singapore,2021-05-10
42699,Tanjil,Regular,Dhaka,2022-04-15
17861,Shafiq Al Rashid,New,Chittagong,2023-08-06
33316,Jannat Mondal Sen,Regular,Dhaka,2021-06-26
19396,Aleya Banerjee,Regular,Dhaka,2020-02-13
48684,Fatema Jahan Ali,New,Khulna,2021-05-01
48914,Dilruba Mithu Majumder,Regular,Khulna,2022-09-09
746,Dron Bhattacharjee,Regular,Dhaka,2023-02-12
42116,Rozina Das Paul,Regular,Dhaka,2021-08-13
24439,Ahsan Siddiq Parvin,New,Chittagong,2020-06-16
32779,Patricia Smith,Corporate,UAE,2022-05-05
24285,Sohel Syed Karim,New,Chittagong,2021-12-09
32365,Sharmin Raju Islam,Regular,Dhaka,2021-12-28
38248,Aklima Sen,New,Chittagong,2022-02-17
49394,Afroza Patwary,New,Dhaka,2021-02-23
1071,Arifa Chatterjee,Premium,Dhaka,2023-03-16
43118,Zaman Kamal,New,Dhaka,2020-01-25
7876,Oshin Roy,Corporate,Dhaka,2020-08-01
15796,Hridoy Nahar,Regular,Chittagong,2021-09-23
29018,Ahsan Jahan,Regular,Chittagong,2020-09-27
8403,Imtiaz Hossain,Regular,Rangpur,2022-09-27
12207,Justin Malhotra,Regular,UK,2020-01-02
9934,Sujon Parvin Hasan,Regular,Khulna,2021-11-26
568,Iqbal Uddin,New,Dhaka,2022-02-22
33146,Sabina Sheikh,New,Sylhet,2021-01-18
46511,Ripon Sajid Ghosh,Regular,Rangpur,2021-03-02
47932,Kashif Rafiq,Regular,Khulna,2021-11-01
21964,Rubina Rashid,Corporate,Rangpur,2021-03-25
17958,Rakib Gazi Chowdhury,New,Rangpur,2023-08-01
26404,Enam Ali Sikder,Regular,Chittagong,2020-11-13
48660,Ramesh Clark,Regular,UK,2020-12-19
3557,Sumaya Paul,Regular,Dhaka,2021-03-04
13632,Sadek Kazi,Regular,Dhaka,2020-02-15
7989,Nafis Anwar,New,Dhaka,2022-09-22
27735,Jahirul Amin,Regular,Dhaka,2021-07-19
43753,Jannatul Ferduty,New,UK,2020-01-18
33504,Nusrat Alam,Regular,Khulna,2023-01-16
15969,Sagor Iqbal Akhter,Regular,Rajshahi,2020-02-22
15397,Parvin Hasan,Regular,Chittagong,2022-07-13
14864,Khaleda Ahsan Bhowmik,Regular,Dhaka,2022-03-05
34511,Liton Rani Banerjee,Regular,Rajshahi,2020-05-29
5767,Hafiz Nasir,Regular,Dhaka,2020-01-09
10584,Jamal Miah,Corporate,Dhaka,2022-05-08
35087,Farhan Halim,Regular,Dhaka,2022-01-30
10618,Rina Ali,Regular,Sylhet,2020-03-02
21398,Nasir Sikder Paul,Regular,Rajshahi,2022-08-21
38378,Bablu Chatterjee,Regular,Dhaka,2021-07-31
11160,Kamal Nasir Dewan,Regular,Chittagong,2022-08-17
47267,Mithila Roy,Regular,USA,2020-03-01
38401,Mokles Roy,Regular,Dhaka,2021-09-23
15557,Nicholas Thompson,New,Dhaka,2021-05-08
27295,Yakub Hassan,Premium,Dhaka,2020-05-05
20328,Shahana Miah,Regular,Dhaka,2021-10-15
27091,Pintu Faruk Bibi,Premium,Dhaka,2023-09-28
42276,Shahid Patwary Paul,Regular,Dhaka,2022-02-07
47850,Mitu Ali,Corporate,Dhaka,2021-06-17
11016,Mahfuza Rifat Majumder,Regular,Chittagong,2022-10-29
19040,Kazi Ganguly,New,Dhaka,2020-11-22
7026,Junaid Ahsan,Regular,Dhaka,2021-09-27
5049,Jahangir Paul,Regular,Dhaka,2023-08-09
1559,Anisa Dutta,New,Dhaka,2021-03-04
34974,Shahana Chowdhury,New,Rajshahi,2020-07-19
24557,Naim Rahman,Regular,Chittagong,2020-05-16
5231,Nafis Uddin,Regular,Dhaka,2023-07-03
49672,Momtaz Bepari,Premium,Chittagong,2023-02-01
30003,Suraiya Mia,New,Rajshahi,2021-03-17
25973,Enam Kabir,Regular,Chittagong,2020-10-29
15630,Roksana Sarker Karim,Regular,Chittagong,2021-10-21
34090,Mithu Sarkar,Regular,Sylhet,2021-08-02
25395,Ashna Reza,Regular,Canada,2023-02-07
16664,Jahid Islam,Regular,Dhaka,2022-11-16
24221,Robert Taylor,New,France,2020-11-12
9867,Opu Ghosh,Premium,Chittagong,2020-09-02
27538,Sanjay White,Regular,Dhaka,2022-01-17
4415,Zahir Farooq,Corporate,Dhaka,2020-07-01
43372,Raymond Scott,Regular,Dhaka,2020-01-04
23022,Suraiya Khan,Corporate,Khulna,2022-09-18
35931,George Thompson,Regular,Rajshahi,2020-09-16
40915,Salma Uddin Chakraborty,New,Sylhet,2023-04-30
28620,Aliza Dey,Regular,Chittagong,2021-05-29
7935,Laboni Ghosh,Corporate,Dhaka,2021-12-25
37969,Bulbul Das,Premium,Dhaka,2020-06-20
31658,Shamima Khondokar,Regular,Chittagong,2021-09-25
9364,Rubel Tanvir Yeasmin,Regular,Rangpur,2020-05-25
9123,Jannat Ferdous,Regular,Dhaka,2021-03-23
28984,Mosharaf Bhowmik Chatterjee,Regular,Canada,2023-03-22
38995,Jamir Mondal,Regular,Chittagong,2022-06-16
25318,Nurjahan Patwary,Regular,Chittagong,2021-02-13
43937,Siam Al Shahriar,Regular,USA,2020-05-05
42439,Quadir Roy,Regular,Chittagong,2020-08-26
1514,Aziza Das,New,Dhaka,2021-01-27
12166,Sheikh Khondokar,Regular,Dhaka,2020-09-25
27591,Farida Paul,New,Khulna,2021-01-12
28498,Priya Babul Sultana,Regular,Chittagong,2022-10-02
24502,Arifa Suman Mia,Regular,Sylhet,2020-01-17
18888,Shahid Ahmed,New,Dhaka,2021-07-29
40003,Sahana Chowdhury,Premium,Chittagong,2021-03-05
32351,Rebecca Nair,Regular,Dhaka,2020-02-26
10694,Elizabeth Johnson,Regular,India,2020-10-26
5334,Chayan Bari,Premium,Khulna,2020-09-19
33769,Rajesh Joshi,Regular,Australia,2022-12-12
49963,Fatema Yeasmin Miah,Regular,Chittagong,2020-06-18
47245,Habib,Regular,Chittagong,2023-06-09
45032,Babar Majumdar,Regular,Rajshahi,2021-11-11
22575,Mahfuza Islam Sen,New,Dhaka,2022-10-17
6130,Roksana Mukherjee,Regular,Chittagong,2021-01-22
3080,Mahira Mia,New,Dhaka,2020-12-07
37699,Sakib Das,Regular,Dhaka,2021-04-01
543,Abdullah Rahman,Regular,Chittagong,2020-04-28
43663,Kamal Mia,Premium,Chittagong,2020-09-18
12635,Jashim Jony Basak,Regular,Chittagong,2021-03-22
2975,Alifa Begum,Regular,Dhaka,2020-11-12
49855,Mahbub Sentu Paul,Regular,Dhaka,2022-05-28
37852,Joy Sentu Mollah,Regular,Chittagong,2021-08-27
31726,Ahsan Liton Hossain,Premium,Khulna,2022-03-08
12423,Parvin Saha,Regular,Sylhet,2023-08-28
33267,Mithila Mia,New,Chittagong,2023-01-05
12000,Bappi Shimul Mollah,Regular,Khulna,2022-05-01
42822,Amit Wilson,Regular,Dhaka,2023-01-17
38216,Kalyani Chowdhury,Regular,Chittagong,2020-03-21
49703,Dorothy Singh,Regular,Dhaka,2023-10-24
7093,Sumona Chatterjee,Corporate,Dhaka,2022-07-13
20044,Nusrat Kazi,Regular,Dhaka,2023-12-28
26799,Rifat Khondokar Ahmed,Regular,Dhaka,2023-02-19
34517,Nusrat Bhuiyan,New,Rajshahi,2021-06-12
40775,Tariq Shaon Bhuiyan,Regular,Dhaka,2023-03-10
1703,Nusrat Sarker,Regular,Rajshahi,2020-03-17
47146,Samia Chowdhury,New,Dhaka,2021-03-25
33985,Abu Gazi,Regular,Singapore,2020-01-21
42936,Aziz Paul,Premium,Chittagong,2020-09-22
8949,Bappi Siddiq Kazi,Regular,Chittagong,2021-02-03
25068,Dina Sheikh Mridha,Regular,Dhaka,2021-01-29
30464,Iqbal Gazi,Regular,Dhaka,2020-10-16
25382,Rina Chatterjee,Regular,Dhaka,2020-10-15
36284,Mohammed Hanif Bibi,Corporate,Barisal,2021-09-12
1655,Vikash Nasir,Regular,Dhaka,2021-06-11
44421,Khaleda Mollah,Regular,Dhaka,2023-11-02
12880,Mahbub Begum,Regular,Dhaka,2022-02-07
15596,Sakib Ghosh Bibi,Regular,Dhaka,2020-11-29
35212,Khorshed Khatun,Regular,Chittagong,2020-07-13
12792,Virginia Gupta,Premium,France,2022-10-27
41296,Joy Banerjee Jahan,Regular,Dhaka,2021-01-05
25539,Mousumi Rani Sarkar,Regular,Dhaka,2022-08-31
13495,Patrick Jackson,Regular,USA,2020-06-22
29192,Sajid,Premium,Canada,2020-11-12
7202,Rashid,Regular,Dhaka,2021-04-29
5197,Gulzar Haque,Regular,Chittagong,2021-12-28
67,Sharmin Akter,Regular,Chittagong,2020-06-27
46607,Hasan Hasan,New,Chittagong,2021-09-17
19742,Reza Kazi,Regular,Dhaka,2020-03-30
39362,Mina Akhter Ferdous,Regular,Dhaka,2021-01-18
12858,Reza Gazi,Regular,Rangpur,2023-03-03
34132,Jesmin Arif Sheikh,Regular,Dhaka,2020-05-05
33544,Suraiya Raju Biswas,Premium,Dhaka,2023-09-17
21327,Abdul Tariq Bhowmik,New,Dhaka,2022-08-26
32555,Momtaz Majumder Chowdhury,Regular,Dhaka,2022-04-18
26659,Mina Barman,Regular,Chittagong,2021-02-03
23523,George Young,New,Singapore,2021-02-26
24901,Sujon Kazi Dewan,Regular,Dhaka,2020-08-20
38157,Nargis Majumder,Regular,Chittagong,2022-01-15
20919,Sentu Jashim Sheikh,Regular,Chittagong,2023-06-08
35951,Brian Allen,Regular,Dhaka,2021-07-14
49328,Joy Biswas Hasan,New,Dhaka,2020-09-04
36865,Miss Basak,Regular,USA,2021-08-31
47272,Romana Roy,Regular,Canada,2021-04-25
4410,Chandan Tareq,Regular,Dhaka,2021-03-15
37992,Opu Barman Biswas,Regular,Chittagong,2020-04-04
30913,Fahim Majumder,New,Chittagong,2020-04-16
36689,Asif Chowdhury,New,Dhaka,2021-04-17
3842,Kazi Chowdhury,New,Dhaka,2020-05-31
2540,Sazzad Ahsan,Corporate,Khulna,2022-06-04
28942,Miss Mridha Bhowmik,Regular,Chittagong,2022-01-16
41444,Hanif Uddin Barman,Premium,Chittagong,2021-05-08
2896,Shuma Chowdhury,Regular,Dhaka,2020-04-05
31251,Keya Majumder,New,Khulna,2023-11-27
21027,Rafiq Barman,Regular,Dhaka,2021-04-06
14846,Tisha Dutta,Regular,Sylhet,2021-11-23
37900,Jamal Khondokar,New,Dhaka,2021-03-04
46788,Shimul Rani Mollah,Regular,Germany,2022-01-02
17851,Ripon Tanvir Hasan,Regular,Dhaka,2022-03-22
15330,Rebecca Anderson,Regular,Singapore,2022-06-25
7914,Khaled Bhowmik,Regular,Dhaka,2021-05-02
45052,Tina Ahmed,Regular,Barisal,2020-01-19
5597,Mokhles Banerjee,Regular,Chittagong,2022-07-09
10476,Sheikh Fahim Mia,Premium,Dhaka,2020-09-29
13853,Arifa Rintu Hossain,Regular,Chittagong,2021-03-30
19579,Hasina Mosharaf Mollah,New,Khulna,2023-03-29
32026,Reza Alam,Regular,Dhaka,2023-03-05
27355,Anjum Reza,Regular,Dhaka,2020-12-15
35726,Nasrin Basak,New,Khulna,2022-08-27
43160,Mizan Nahar,Regular,Rajshahi,2021-07-15
5762,Jalaluddin Ashraf,New,Khulna,2020-08-02
43178,Khorshed Rony Alam,Regular,Rangpur,2021-04-04
17438,Hasina Ali Alam,New,Dhaka,2023-10-17
29082,Justin Hall,Regular,France,2021-06-17
7984,Mizanur Rizwan,Regular,Dhaka,2020-10-21
20610,Ahsan Bepari,Regular,Dhaka,2020-10-20
26234,Bappi Yeasmin,Regular,Germany,2020-09-25
37999,Qudrat Habib,Corporate,Dhaka,2023-04-20
15680,Enam Hasan Khatun,Regular,Chittagong,2020-09-28
21297,Sadek Mondal,Regular,Khulna,2020-05-08
6762,Mila Jahan,Regular,Dhaka,2020-05-26
21558,Mokles Khondokar,New,Rajshahi,2023-03-01
24163,Joshua Rodriguez,Regular,Australia,2021-01-09
11588,Shirin Ghosh Akter,Regular,Dhaka,2020-03-01
38901,Khaleda Ganguly,Regular,Singapore,2022-04-24
10692,Hanif Majumder,Corporate,Rajshahi,2021-03-04
40710,Jamal Khan Chowdhury,New,Dhaka,2020-01-14
10338,Mahbub Faruk Rani,Regular,Dhaka,2020-06-14
12888,Mizan Basak,Premium,Rajshahi,2021-10-11
22184,Tahmina Sarkar Hossain,Regular,Chittagong,2020-09-17
29701,Zahir Babul Mridha,Regular,Dhaka,2022-10-07
41633,Kamran Rahman,Regular,Dhaka,2021-03-12
15728,Asma Rintu Sen,New,Rajshahi,2020-01-18
43308,Biplob Banerjee,New,Dhaka,2020-10-11
37909,Jack Gonzalez,New,Sylhet,2020-02-03
42624,Morshed Jahangir,Regular,Dhaka,2022-03-14
41697,Rina Rafiq Sen,New,Chittagong,2020-05-26
39744,Keya Joy Alam,Regular,Dhaka,2021-10-14
9115,Noyon Uddin Miah,Regular,Dhaka,2022-05-28
8585,Naznin Roy,Regular,Khulna,2021-11-14
39644,Jasmine Reza,Regular,Chittagong,2022-02-28
22805,Hanif Parvin,Regular,Khulna,2023-03-27
22230,Sharmin Sajid Yeasmin,Regular,Dhaka,2020-09-12
12972,Charles Singh,New,Singapore,2021-12-11
36613,Liza Chowdhury,Regular,Chittagong,2020-07-24
8053,Qashem Karim,Premium,Dhaka,2020-04-02
40366,Samia Khan Khan,Regular,Dhaka,2023-02-28
38523,Shahid Mizan Bhuiyan,Regular,Canada,2021-04-23
42877,Faruk Miah Ghosh,Regular,Dhaka,2022-09-12
21367,Selim Iqbal Mia,Regular,Dhaka,2020-09-10
18310,Pintu Rashid Sarkar,Regular,Sylhet,2020-06-16
10934,Amy Menon,Regular,USA,2021-05-22
7532,Md. Fahmid Hasan Taohid,Corporate,Dhaka,2021-10-07
6080,Dulal Dutta,Regular,Chittagong,2021-12-29
45978,Monira Ferdous Khondokar,Regular,Barisal,2021-01-10
16191,Palash Majumder,New,Sylhet,2020-08-18
26300,Tisha Gazi,Regular,Chittagong,2020-06-11
32131,William Rao,Regular,Rajshahi,2023-02-12
1225,Manik Bandyopadhyay,Regular,Khulna,2020-01-03
37061,Dorothy Anderson,Premium,Rangpur,2020-12-24
3905,Shorna Akter,New,Dhaka,2021-03-24
12949,Tahmina Kazi Jahan,Regular,Khulna,2020-07-11
25765,Sagor Saha Yeasmin,Regular,Chittagong,2021-10-12
13954,Palash Shafiq Jahan,Regular,Chittagong,2021-08-14
13329,Shahana Sultana,Regular,Chittagong,2021-10-26
13058,Tanvir Karim Sheikh,Regular,Rajshahi,2020-08-22
32056,Sabina Miah,Regular,Dhaka,2023-09-19
23046,Rifat Kamal Miah,Regular,Rangpur,2020-11-10
42079,Meena Anderson,Regular,Dhaka,2020-06-01
33764,Mohammed Mokles Dewan,New,Barisal,2020-11-05
21912,Cynthia Thomas,Regular,UAE,2020-06-16
26394,Shafiq Gazi,New,Dhaka,2021-05-18
29592,Syed Khan Ghosh,Regular,Dhaka,2020-02-20
48341,Lazim Chatterjee,New,Chittagong,2021-08-16
6552,Nusrat Akter,Regular,Dhaka,2022-08-13
23760,Tina Kamal Ferdous,Premium,Rangpur,2021-06-03
11646,Tisha Syed Rashid,New,Dhaka,2020-03-01
40840,Subarna Chatterjee,Regular,Sylhet,2022-04-20
35735,Ronald Martinez,New,Dhaka,2021-01-12
20959,Farjana Haque Ferdous,New,Dhaka,2021-07-12
35891,Shabnam Begum,Regular,Dhaka,2022-01-18
36661,Yamin Hossain,Corporate,Khulna,2021-10-04
16787,Razia Bhuiyan Khatun,Regular,Dhaka,2022-07-20
14430,Jesmin Jahid Kazi,New,Rajshahi,2020-12-26
42314,Rubel Yeasmin,Regular,Chittagong,2021-08-15
47078,Miss Chakraborty Sikder,Regular,Dhaka,2021-07-02
22171,Sentu Basak Rashid,Regular,Dhaka,2023-05-14
14552,Sagor Akter Haider,Regular,Dhaka,2021-06-03
8913,Jesmin Sarkar,Premium,Dhaka,2023-02-16
37890,Arif Parvin Karim,Regular,Rajshahi,2021-08-02
39475,Afroza Kazi,Regular,Dhaka,2020-12-04
32209,Pintu Bhowmik,Premium,Chittagong,2020-10-20
2496,Sabera Adhikari,Regular,Dhaka,2021-12-25
1999,Purnima Begum,New,Chittagong,2023-11-05
34283,Sujon Enam Biswas,Corporate,Dhaka,2020-01-28
49965,Shabnam Mridha,Corporate,Chittagong,2020-01-06
9142,Mosharaf Rani Sheikh,Regular,Chittagong,2022-10-10
7160,Emon Miah,New,Sylhet,2023-07-10
3036,Anisa Banerjee,Regular,Dhaka,2023-03-27
20300,Rubina Naim Mondal,Regular,Sylhet,2021-03-28
40218,Parvin Delwar Islam,New,Rangpur,2020-05-11
35099,Hanif Biswas,Premium,Dhaka,2023-06-29
49931,Nusrat Ganguly Bibi,Premium,Dhaka,2020-04-14
1898,Kohinoor Haque,New,Chittagong,2020-07-29
38175,Jannati,Regular,Dhaka,2021-05-07
6918,Emon Sen,Regular,Chittagong,2020-08-06
27676,Stephen Reddy,Premium,Dhaka,2021-05-02
33004,Fahima Sarker,Regular,Chittagong,2022-04-20
16621,Jahanara Akhter Karim,Regular,Dhaka,2022-03-14
35171,Tanjina Mondal,Regular,Chittagong,2022-03-19
6426,Jakir Hossain,Regular,Sylhet,2021-03-15
33975,Jamal Mridha,New,Canada,2021-03-05
4032,Ruba Guha,Regular,Rangpur,2022-11-30
35411,Shahid Barman,Regular,Sylhet,2021-04-06
8281,Shirin Yasmin,Regular,Dhaka,2020-07-12
15002,Mary Rodriguez,Corporate,Germany,2020-08-17
45890,Delwar Patwary,Regular,Dhaka,2023-09-24
7725,Babar Jahangir,Regular,Chittagong,2022-09-06
20334,Arifa Mondal,Premium,Rangpur,2021-03-18
47978,Charles Sharma,New,Dhaka,2023-11-19
5916,Munira Guha,Regular,Rangpur,2022-07-24
3362,Lamia Paul,Regular,Dhaka,2020-08-08
6562,Najma Das,Regular,Dhaka,2022-07-17
36027,Zeeshan Islam,Regular,Chittagong,2020-01-13
9854,Nazma Islam,Regular,Chittagong,2021-02-08
2439,Sumana Majumdar,Regular,Dhaka,2021-10-22
47122,Najma Jahan,Regular,Dhaka,2020-01-04
18676,Robert Baker,Regular,France,2020-07-05
18144,Tanvir Ahsan Rahman,New,Chittagong,2020-12-09
33415,Runa Alam,New,Chittagong,2023-01-12
2838,Lazim Nabi,Regular,Sylhet,2021-02-14
46239,Justin Verma,New,Chittagong,2022-01-02
40326,Mst. Chowdhury,Regular,Rajshahi,2022-08-25
8207,Ruma Dey,Regular,Sylhet,2020-09-27
36274,Nargis Kazi,Regular,Rangpur,2020-04-24
49489,Gaffar Sen,Corporate,Chittagong,2022-07-12
9329,Zia Shahid Rashid,Corporate,Chittagong,2023-03-30
7453,Sadia Islam Samia,Regular,Dhaka,2020-05-22
30333,Ayesha Hridoy Haque,Regular,Dhaka,2021-01-17
5443,Anisa Chowdhury,Regular,Chittagong,2020-05-25
43354,Farhana Babul Islam,New,Chittagong,2022-01-24
42134,Akib Dey,New,Dhaka,2023-06-22
31654,Pintu Chowdhury,Regular,Rangpur,2021-01-09
20930,Mahbub Mia,New,Dhaka,2021-06-15
9349,Kathleen Davis,New,USA,2020-08-24
22591,Nurjahan Sheikh,New,Chittagong,2021-10-11
18921,Akash Patwary,Premium,Chittagong,2021-12-10
47773,Mahbub Hanif Haque,Premium,France,2020-02-05
16669,Sujon Banerjee Chatterjee,Regular,Chittagong,2020-06-19
2397,Afsara Dutta,Regular,Khulna,2021-09-18
32631,Mrs. Saha Chakraborty,Premium,Sylhet,2021-02-13
16972,Angela Pillai,Premium,UK,2022-02-03
37182,Sohel Sen,Regular,Chittagong,2022-02-16
5511,Nupur Mukherjee,Premium,Chittagong,2021-12-19
49827,Hasina Parvin,Regular,Rajshahi,2020-03-25
6635,Golam Bari,Regular,Dhaka,2023-03-14
48196,Syed Bijoy Jahan,Corporate,Singapore,2022-07-01
20658,Abu Chowdhury,Regular,Dhaka,2022-05-11
16251,Arif Ferdous Chakraborty,Premium,Khulna,2021-04-18
30526,Shaila Adhikari,Regular,Rajshahi,2021-05-10
8915,Rina Biswas,New,Rajshahi,2023-03-24
30291,Alifa Sultana,Regular,Dhaka,2020-09-14
28438,Sabera Nazia,Regular,Khulna,2020-12-07
46887,Shahid Tariq Bepari,Regular,Barisal,2021-04-19
13487,Iqbal Liton Mondal,Corporate,Dhaka,2023-04-29
33048,Md. Mridha,Regular,Dhaka,2022-10-15
1730,Ibrahim Paul,Regular,Chittagong,2023-03-22
12125,Sabina Karim,Regular,Barisal,2023-06-17
13323,Hridoy Opu Parvin,Regular,Chittagong,2021-01-29
40243,Patricia Gupta,Regular,Chittagong,2022-03-02
39719,Syed Talukder,Regular,Dhaka,2023-07-04
42682,Liza Sikder Patwary,Premium,Sylhet,2021-09-17
45709,Sajid Parvin,Corporate,Chittagong,2021-11-01
15372,Maksuda Nahar,Regular,Chittagong,2021-06-22
20071,Faruk Sen,Regular,Chittagong,2020-12-30
42526,Zaima Yasmin,Regular,Dhaka,2021-10-16
21758,Tanjina Abdul Rashid,Regular,Rangpur,2021-11-30
47480,Varun Tareq,New,Dhaka,2020-10-16
16442,Sumaiya Dewan,Regular,Dhaka,2020-06-24
21357,Robert Lopez,Regular,Canada,2020-04-20
41094,Mitu Sen,New,Khulna,2021-09-06
30963,Arifa Alam,Premium,Dhaka,2020-06-28
822,Saila Khatun,Regular,Khulna,2020-09-14
6196,Chandni Sultana,Regular,Chittagong,2020-01-06
1247,Dipak Bhuiyan,Premium,Dhaka,2020-05-05
